energy,a,b
844.8000000000011,0.8024953985514026,0.8201028325988763
844.9000000000011,0.8030901842000653,0.820984675209689
845.0000000000011,0.8027998034353785,0.8212753678044482
845.1000000000012,0.8031698547201597,0.8208067783800347
845.2000000000012,0.8036193085337774,0.8211668825047661
845.3000000000012,0.8042576053929675,0.8228284068480399
845.4000000000012,0.8043617420106843,0.8220569115667135
845.5000000000013,0.805072876625445,0.8219263218338823
845.6000000000013,0.805211367167595,0.8217589082638513
845.7000000000013,0.8052083173419963,0.8228549156145586
845.8000000000013,0.8040958749008612,0.822475274052667
845.9000000000013,0.8049343658517181,0.8221821620655544
846.0000000000014,0.8055752664937809,0.823048919405878
846.1000000000014,0.8061933939161932,0.8235716306386337
846.2000000000014,0.8064541493526458,0.8234569224567648
846.3000000000014,0.8064468446660171,0.8235464282680288
846.4000000000015,0.8061978692049806,0.8246679056540218
846.5000000000015,0.8067818230200623,0.8242898852471218
846.6000000000015,0.8063016483943019,0.8234995312681561
846.7000000000015,0.8056678777222209,0.8240969502272939
846.8000000000015,0.8064797488878858,0.8245020563794585
846.9000000000016,0.8072315992399403,0.8249321795864585
847.0000000000016,0.8070664425757312,0.8251238241762844
847.1000000000016,0.8071631193625043,0.8254534522944545
847.2000000000016,0.80714925841151,0.8257617851140523
847.3000000000017,0.8080765760880017,0.8252430518969764
847.4000000000017,0.8075437300478511,0.8252264664422362
847.5000000000017,0.807131774843905,0.8253221970189475
847.6000000000017,0.807433076274931,0.8254096597343766
847.7000000000018,0.8071375690974608,0.8260402594248091
847.8000000000018,0.8076324444162466,0.8261813155932253
847.9000000000018,0.8083394191481678,0.826103924694629
848.0000000000018,0.8091877523946396,0.8268885845016622
848.1000000000018,0.8092792365326432,0.82680083950702
848.2000000000019,0.8089081073483216,0.8262318599835199
848.3000000000019,0.8089608913726961,0.8267840593202255
848.4000000000019,0.8095141715804736,0.8261614506667389
848.5000000000019,0.8076904098286333,0.8257713641594532
848.600000000002,0.8077027001139064,0.826677455196754
848.700000000002,0.8106475459288432,0.8276298498711597
848.800000000002,0.8088382048460434,0.8269769755034703
848.900000000002,0.8087526055138147,0.8278148190002365
849.000000000002,0.8096826548512833,0.8264062583717182
849.1000000000021,0.8091160170244409,0.8271726763911331
849.2000000000021,0.8088127435049721,0.8264449824941185
849.3000000000021,0.8081036443087184,0.8257789574829841
849.4000000000021,0.8083609546434237,0.8263117050596657
849.5000000000022,0.8075932260435977,0.8262827797311997
849.6000000000022,0.807883651346364,0.8259083330479303
849.7000000000022,0.8081784837915427,0.825503194467955
849.8000000000022,0.8078924730515181,0.8255241316252899
849.9000000000023,0.807015354481918,0.8253050873607903
850.0000000000023,0.8056202025837358,0.8245274741473696
850.1000000000023,0.8054556249657614,0.8234489546357261
850.2000000000023,0.8040632011572371,0.8227622666075419
850.3000000000023,0.8029689649589393,0.8221829390289459
850.4000000000024,0.8006988326479797,0.8206324359804702
850.5000000000024,0.8004533935653156,0.8197673151176088
850.6000000000024,0.798496653948223,0.8189472235208656
850.7000000000024,0.7951575522852731,0.8163179524841053
850.8000000000025,0.7941505219300834,0.8135157308511026
850.9000000000025,0.7894388694567929,0.8095409522043417
851.0000000000025,0.7840727765187996,0.806114080751954
851.1000000000025,0.7775000501097036,0.8005072977687607
851.2000000000025,0.768889191821008,0.7917605956312966
851.3000000000026,0.7565131479870102,0.7811634045170797
851.4000000000026,0.7400894218474566,0.7676057204062526
851.5000000000026,0.7199256697619218,0.7464432315717974
851.6000000000026,0.6915355039654162,0.7206055811689145
851.7000000000027,0.6535750766107805,0.6895262785889137
851.8000000000027,0.6113079563057815,0.6525705147532718
851.9000000000027,0.5660721013708815,0.6129623701316763
852.0000000000027,0.5245967756882671,0.5739167344584583
852.1000000000028,0.490903491846621,0.5410404622754208
852.2000000000028,0.46447158527017574,0.5146755233547032
852.3000000000028,0.44744916387620853,0.4969120157347321
852.4000000000028,0.43941279190872373,0.48797912449872216
852.5000000000028,0.4390895306303178,0.4868081084943195
852.6000000000029,0.44495812588536077,0.4923825448434883
852.7000000000029,0.45505352939333904,0.5013717024003864
852.8000000000029,0.4687367039108974,0.513206946102539
852.9000000000029,0.4852401551899256,0.5289215810428689
853.000000000003,0.5021504558124952,0.5449075487501038
853.100000000003,0.5189369959568944,0.5605320209356782
853.200000000003,0.5344393223150811,0.5740897716270642
853.300000000003,0.5489331096785405,0.5870537661629582
853.400000000003,0.564022781537075,0.5996489196255821
853.5000000000031,0.5768087354679627,0.6105210327980345
853.6000000000031,0.5884736405776261,0.620770975403182
853.7000000000031,0.5987788162125071,0.6300390544752484
853.8000000000031,0.6093594187179534,0.6381590696958518
853.9000000000032,0.6182609128362239,0.6471371064410723
854.0000000000032,0.6248242429658238,0.6549101040265957
854.1000000000032,0.6319263544371397,0.6602034562995887
854.2000000000032,0.639833089162361,0.6655268825900711
854.3000000000033,0.6457629634759909,0.6712602198321144
854.4000000000033,0.6497685793303251,0.6758208024542566
854.5000000000033,0.6550812758616197,0.6805242034463727
854.6000000000033,0.6606698152775792,0.6859892418609994
854.7000000000033,0.6657286223178293,0.690866407635832
854.8000000000034,0.6699779507601153,0.6954371620108833
854.9000000000034,0.6751168829791148,0.6999084192330134
855.0000000000034,0.6803306884002379,0.7044991990059165
855.1000000000034,0.6844382046562574,0.7082595489316863
855.2000000000035,0.6888861465736813,0.7116909731322393
855.3000000000035,0.6918587326091266,0.7153564067877666
855.4000000000035,0.6949107993983873,0.7183547873165522
855.5000000000035,0.6979225452395064,0.7208590758053482
855.6000000000035,0.7000803507953643,0.7239600435832556
855.7000000000036,0.702251567183875,0.7260335056381135
855.8000000000036,0.7052587050320336,0.7296938540942274
855.9000000000036,0.7079917997607035,0.7314574848021287
856.0000000000036,0.7098576390928545,0.7340349816644496
856.1000000000037,0.7124263106177264,0.7359689080083941
856.2000000000037,0.7146258563567297,0.7376281619826465
856.3000000000037,0.7158770231020641,0.7395714229763626
856.4000000000037,0.7175902820182085,0.7402531972334275
856.5000000000038,0.719489034048541,0.7424942302947801
856.6000000000038,0.720654819971913,0.7430789393152707
856.7000000000038,0.7218137603807568,0.7454962531188116
856.8000000000038,0.7238281756074568,0.7459701802055807
856.9000000000038,0.7254357248835925,0.7467308954492762
857.0000000000039,0.7262528167856668,0.7486082768614272
857.1000000000039,0.7278385021471511,0.7495162389545401
857.2000000000039,0.729321644210767,0.7489960465404434
857.3000000000039,0.7289973246933208,0.7490620864470345
857.400000000004,0.7295953732005941,0.7500417423846041
857.500000000004,0.7310596582350923,0.7501674250548199
857.600000000004,0.7309054063339803,0.7496849378338816
857.700000000004,0.7317738644538399,0.7500635284070318
857.800000000004,0.7320155711477352,0.7494418421593174
857.9000000000041,0.7320066239578225,0.7490864581335672
858.0000000000041,0.7317134643070483,0.7481443104376141
858.1000000000041,0.731600086784475,0.747834663547197
858.2000000000041,0.730238435575315,0.7470828829159577
858.3000000000042,0.7309695617624214,0.7461705170743003
858.4000000000042,0.7305865009767809,0.7455987272431996
858.5000000000042,0.7299179021576568,0.7455714227257756
858.6000000000042,0.730339077926923,0.7457462402665695
858.7000000000043,0.7302148733479145,0.7455412763786455
858.8000000000043,0.7306770776410978,0.7459272895145488
858.9000000000043,0.7300488435478627,0.7457689988157093
859.0000000000043,0.7305887549563779,0.7455770246958476
859.1000000000043,0.7315025134759356,0.7456470455649609
859.2000000000044,0.7308359803700263,0.7469021325377547
859.3000000000044,0.7320034627798767,0.7476869268795463
859.4000000000044,0.7325628151850468,0.7480065471936667
859.5000000000044,0.733285174181302,0.7496184911406211
859.6000000000045,0.7343133260308381,0.7506980418618999
859.7000000000045,0.7351018915821625,0.7504636108040529
859.8000000000045,0.7357868883672831,0.7516922431507627
859.9000000000045,0.7366213562720201,0.7529754125424976
860.0000000000045,0.7378711200533611,0.7528117137431121
860.1000000000046,0.7381855217784544,0.7534247645387958
860.2000000000046,0.738786130740017,0.7557394948924121
860.3000000000046,0.7400518540435306,0.7561868459727399
860.4000000000046,0.7405544820535259,0.7564996229171118
860.5000000000047,0.742216007766737,0.7575969445012194
860.6000000000047,0.7422628990571357,0.7585177004339907
860.7000000000047,0.7422751724124342,0.7589286066752416
860.8000000000047,0.7427940699371802,0.758423754284591
860.9000000000048,0.7436911427206477,0.7600473481904781
861.0000000000048,0.7437894575821221,0.7617778572838233
861.1000000000048,0.7444590517573286,0.7612372814934689
861.2000000000048,0.7455574742528258,0.7613018173013945
861.3000000000048,0.7458544246676067,0.7631988793284225
861.4000000000049,0.7466851786236938,0.7637066128865955
861.5000000000049,0.7463692241555524,0.7634325046623648
861.6000000000049,0.7472991937125788,0.7635463045082967
861.7000000000049,0.7478777474343191,0.7641863568745092
861.800000000005,0.7470537794058515,0.763826052989515
861.900000000005,0.7477442537778285,0.7639660607880162
862.000000000005,0.7484945880731144,0.765408194826062
862.100000000005,0.748697165695647,0.7654861636051125
862.200000000005,0.7491879080356453,0.7656433486400759
862.3000000000051,0.7500333369095873,0.7663995928334096
862.4000000000051,0.7505074901405036,0.7670746070525325
862.5000000000051,0.7501133423107185,0.7669952765143742
862.6000000000051,0.7510186401644564,0.7671409921999759
862.7000000000052,0.7509255503284361,0.7677538809515997
862.8000000000052,0.7507818009892332,0.7677772549762877
862.9000000000052,0.7512104696559445,0.7679744317177156
863.0000000000052,0.7520918356830478,0.768850740871196
863.1000000000053,0.75236529173607,0.7695472665173568
863.2000000000053,0.7527913754871886,0.769537107670177
863.3000000000053,0.7534335660190288,0.7691175677865253
863.4000000000053,0.7534680561418402,0.7697939748691295
863.5000000000053,0.7539204381487278,0.7703519478079055
863.6000000000054,0.7529481867578031,0.769881480067247
863.7000000000054,0.7532496006292303,0.7700393016169045
863.8000000000054,0.7546149282210395,0.7709923437608892
863.9000000000054,0.7547155494124956,0.7716836069056093
864.0000000000055,0.754827622923296,0.7718618090360988
864.1000000000055,0.7555807589849715,0.7723249131862792
864.2000000000055,0.7563138160953543,0.7728322621887898
864.3000000000055,0.7557008664651421,0.7725834859354973
864.4000000000055,0.7549284442783778,0.7724774421584207
864.5000000000056,0.7557087663242966,0.7725181074902137
864.6000000000056,0.7561150211508323,0.772854058662214
864.7000000000056,0.7564594672404616,0.7733822897267617
864.8000000000056,0.756243732677944,0.7737604547214403
864.9000000000057,0.7577281282262807,0.7738503046231245
865.0000000000057,0.7584352139991172,0.7742210835003781
865.1000000000057,0.7576829739722893,0.7743866569226089
865.2000000000057,0.7575151898945509,0.7741052834160151
865.3000000000058,0.758422059970455,0.7742502960330961
865.4000000000058,0.7582578803606665,0.7747021753722331
865.5000000000058,0.7577022147508015,0.774880176042509
865.6000000000058,0.758142850779337,0.7749074878039702
865.7000000000058,0.7586407999652597,0.7756636624010088
865.8000000000059,0.759541064305678,0.7761779236447633
865.9000000000059,0.7596631047740384,0.7762561498616422
866.0000000000059,0.7589614319528427,0.7763956881829266
866.1000000000059,0.7598902539735083,0.776478005986663
866.200000000006,0.7604795465432695,0.776657388178915
866.300000000006,0.7592702980182364,0.7763937811421404
866.400000000006,0.7596699466041529,0.776428576761077
866.500000000006,0.760795920640331,0.7773011742166505
866.600000000006,0.7598411931872079,0.7771239188591139
866.7000000000061,0.759942818255449,0.776405898516489
866.8000000000061,0.7603921459371092,0.7768879265988284
866.9000000000061,0.7606819958166678,0.7763803280169275
867.0000000000061,0.760806759626701,0.7769879539108759
867.1000000000062,0.7602205456583401,0.775913373138024
867.2000000000062,0.7588890833931003,0.7764068781481867
867.3000000000062,0.7605089557480618,0.775581696453513
867.4000000000062,0.7595638808783614,0.7754910350247781
867.5000000000063,0.7577717940883251,0.775107510292717
867.6000000000063,0.7592806997774645,0.7741013830576278
867.7000000000063,0.7590977466098312,0.7738036158281154
867.8000000000063,0.757802551252599,0.7730459172873961
867.9000000000063,0.7567767600501254,0.771222669292726
868.0000000000064,0.7568082053955623,0.7694782886316158
868.1000000000064,0.7557797291989917,0.7676979666953246
868.2000000000064,0.7526808710752465,0.7658336150564187
868.3000000000064,0.7513666279874962,0.7635237945812293
868.4000000000065,0.7502679308,0.7603661847689593
868.5000000000065,0.7468899886657113,0.7573791585556785
868.6000000000065,0.742790590921866,0.7533431556104309
868.7000000000065,0.7388165129346808,0.7469332577742739
868.8000000000065,0.7337998721208618,0.7391054726913366
868.9000000000066,0.7278142603569099,0.7322004067172877
869.0000000000066,0.722111664625226,0.7224420816803369
869.1000000000066,0.7143620025742762,0.712705291837178
869.2000000000066,0.7071971337320438,0.7054382144494755
869.3000000000067,0.7006438263258696,0.6959209661919298
869.4000000000067,0.6927666218004592,0.6878188550694161
869.5000000000067,0.687459808601738,0.6802115464453868
869.6000000000067,0.6819326025832867,0.6734085607704021
869.7000000000068,0.6773349446317692,0.669145977052872
869.8000000000068,0.6749830570074773,0.6667109079466229
869.9000000000068,0.6730699102055093,0.6645745563951315
870.0000000000068,0.6722828721951554,0.664131967738866
870.1000000000068,0.6723314265397061,0.6655210213840769
870.2000000000069,0.6730225291163351,0.6675403082030997
870.3000000000069,0.6751219861271754,0.6703627372815697
870.4000000000069,0.6767627743062725,0.6727394223584036
870.5000000000069,0.6777914505707245,0.6754198350855098
870.600000000007,0.6795763133763987,0.6780162977729176
870.700000000007,0.6819447188715042,0.6802481772711853
870.800000000007,0.683684205103187,0.6828246947823415
870.900000000007,0.6851548438565004,0.6851835585615299
871.000000000007,0.6876982922133658,0.6889000684193128
871.1000000000071,0.6905990860870219,0.6935041682151231
871.2000000000071,0.6934236826364991,0.6969263993556823
871.3000000000071,0.6966630938409356,0.7005787232605689
871.4000000000071,0.7001803252194679,0.704973880447205
871.5000000000072,0.7038511812720272,0.7084940818718671
871.6000000000072,0.7064402543477009,0.7113799116632156
871.7000000000072,0.7083031222337347,0.7143410532288781
871.8000000000072,0.711182309988717,0.7171337505714752
871.9000000000073,0.7132308983030019,0.7198576911309688
872.0000000000073,0.7148234076680624,0.7225188309180876
872.1000000000073,0.7165252077822771,0.7243415764192435
872.2000000000073,0.7188942680177149,0.7264512497839102
872.3000000000073,0.720992000234128,0.7287784688253378
872.4000000000074,0.721876077721254,0.7303828168053952
872.5000000000074,0.7231091681840363,0.7316369114625034
872.6000000000074,0.725160059745878,0.733433548790555
872.7000000000074,0.7257948549216647,0.7351325566046955
872.8000000000075,0.7267398744544245,0.7364098941538453
872.9000000000075,0.7273714908389779,0.7379856752212759
873.0000000000075,0.7296971100514412,0.7391877841534674
873.1000000000075,0.73090905360468,0.74013425556302
873.2000000000075,0.7308926746592709,0.741440126046768
873.3000000000076,0.7318603297281959,0.7420371146605127
873.4000000000076,0.7327796355643851,0.7427250166429319
873.5000000000076,0.7331570701610498,0.7434648247770109
873.6000000000076,0.7337992788501302,0.7438186468278886
873.7000000000077,0.7340841782717232,0.7448202089817935
873.8000000000077,0.7337841760658542,0.7453851825324407
873.9000000000077,0.7343165762915874,0.7455423427114055
874.0000000000077,0.7358466481948381,0.7461391042531784
874.1000000000078,0.736373794348287,0.7468825428601098
874.2000000000078,0.7359125101947681,0.7473776793939868
874.3000000000078,0.7380355822123011,0.7476730662759643
874.4000000000078,0.7382481726729355,0.7482821030427165
874.5000000000078,0.7368555291785321,0.7488175584621934
874.6000000000079,0.7371851182537585,0.7489710454458436
874.7000000000079,0.7389643743686388,0.7494750356168807
874.8000000000079,0.7383383955253178,0.7500640437787678
874.9000000000079,0.7378144155701274,0.7514248025489456
875.000000000008,0.73945364164216,0.7515123644206075
875.100000000008,0.74018913922435,0.7514354334578665
875.200000000008,0.7398727561086301,0.7520405648209143
875.300000000008,0.7400925111737098,0.7524265353288507
875.400000000008,0.7408310554181248,0.7523242915533924
875.5000000000081,0.7413650000574099,0.7523381393290552
875.6000000000081,0.7410311800410493,0.7534498289755991
875.7000000000081,0.7415821892552928,0.7537658034155518
875.8000000000081,0.7420267435617501,0.7541391660121073
875.9000000000082,0.742051045292436,0.7545972732241752
876.0000000000082,0.7424437247839462,0.7548593873335797
876.1000000000082,0.7429273651334016,0.7555094541864039
876.2000000000082,0.7440446688728855,0.7558370474846595
876.3000000000083,0.7429444602216467,0.7560138038011366
876.4000000000083,0.742712834916905,0.7564985548572388
876.5000000000083,0.7439258806060928,0.7563172318784358
876.6000000000083,0.7440136094115918,0.7571533580385226
876.7000000000083,0.7444773172161533,0.7581149559604387
876.8000000000084,0.7450147573994857,0.7578784829274154
876.9000000000084,0.7462917608607801,0.7586684437344188
877.0000000000084,0.7457353302904615,0.7593116842981573
877.1000000000084,0.7466701157271606,0.7594973767104188
877.2000000000085,0.7473536601923425,0.7598356137591683
877.3000000000085,0.747224629992856,0.760021316060026
877.4000000000085,0.7472251106486074,0.7602946747891262
877.5000000000085,0.7474216376708704,0.7608906798595759
877.6000000000085,0.7487912191042979,0.7615318881679711
877.7000000000086,0.7491512318345515,0.7617185678565278
877.8000000000086,0.7487245249990657,0.7621827850330053
877.9000000000086,0.7498367025782701,0.7631215753829165
878.0000000000086,0.7500869781389863,0.7629480499361374
878.1000000000087,0.7497001311624062,0.7631310975084863
878.2000000000087,0.7500325498376975,0.7639919272284125
878.3000000000087,0.7506297139551344,0.7643177076322514
878.4000000000087,0.7504809239756294,0.7643716386579816
878.5000000000088,0.7502474712105052,0.764284283065504
878.6000000000088,0.7511564083261779,0.7654493381678936
878.7000000000088,0.7516576992669802,0.7655716314239576
878.8000000000088,0.7510527933543867,0.7657411079106462
878.9000000000088,0.7517047779043372,0.7659118300347051
879.0000000000089,0.7522804917232726,0.7658869783138731
879.1000000000089,0.7518419358764005,0.7661993170479632
879.2000000000089,0.752287997912027,0.7662159825562102
879.3000000000089,0.7517612584473768,0.766479463598119
879.400000000009,0.7517272140855749,0.7668681410123509
879.500000000009,0.7521920664364086,0.7670549922426672
879.600000000009,0.7522286262650965,0.7673485698981294
879.700000000009,0.753089630115959,0.7674833219240775
879.800000000009,0.7527806319711255,0.7674015477548835
879.9000000000091,0.7523699528232107,0.767258762704137
880.0000000000091,0.7535594706513016,0.7673644413810597
